,x,y,MonthYear,Zscore,Year,Month,labels
161499,-70.0894881675058,44.1720043455534,2017-07-01,14.0224480538773,2017,7,4
161500,-70.0891131675058,44.1720043455534,2017-07-01,4.44134904593468,2017,7,4
161501,-70.0898631675058,44.1717343455534,2017-07-01,9.9021406173706,2017,7,4
161502,-70.0894881675058,44.1717343455534,2017-07-01,13.965666172997,2017,7,4
161503,-70.0891131675058,44.1717343455534,2017-07-01,4.57572931235993,2017,7,4
161504,-70.0906131675058,44.1714643455534,2017-07-01,4.545365691185,2017,7,4
161505,-70.0902381675058,44.1714643455534,2017-07-01,9.8284181717005,2017,7,4
161506,-70.0898631675058,44.1714643455534,2017-07-01,9.803698194804,2017,7,4
161507,-70.0894881675058,44.1714643455534,2017-07-01,12.455305338593,2017,7,4
161508,-70.0891131675058,44.1714643455534,2017-07-01,4.82083667468433,2017,7,4
161509,-70.0887381675058,44.1714643455534,2017-07-01,2.60520143736084,2017,7,4
161510,-70.0883631675058,44.1714643455534,2017-07-01,0.353633613210225,2017,7,2
161511,-70.0909881675058,44.1711943455534,2017-07-01,2.61199343204498,2017,7,4
161512,-70.0906131675058,44.1711943455534,2017-07-01,4.92658564212486,2017,7,4
161513,-70.0902381675058,44.1711943455534,2017-07-01,6.11264669566613,2017,7,4
161514,-70.0898631675058,44.1711943455534,2017-07-01,6.30808148306013,2017,7,4
161515,-70.0894881675058,44.1711943455534,2017-07-01,6.61241535160897,2017,7,4
161516,-70.0891131675058,44.1711943455534,2017-07-01,2.05477102572832,2017,7,4
161517,-70.0887381675058,44.1711943455534,2017-07-01,1.09298800919272,2017,7,3
161518,-70.0883631675058,44.1711943455534,2017-07-01,0.767410896399237,2017,7,2
161519,-70.0879881675058,44.1711943455534,2017-07-01,4.8904049268376,2017,7,4
161520,-70.0876131675058,44.1711943455534,2017-07-01,24.6020815257778,2017,7,4
161521,-70.0872381675058,44.1711943455534,2017-07-01,15.3531835961941,2017,7,4
161522,-70.0909881675058,44.1709243455534,2017-07-01,3.99266693500677,2017,7,4
161523,-70.0906131675058,44.1709243455534,2017-07-01,5.12545357391959,2017,7,4
161524,-70.0902381675058,44.1709243455534,2017-07-01,1.9856734119247,2017,7,4
161525,-70.0898631675058,44.1709243455534,2017-07-01,1.37571973807,2017,7,3
161526,-70.0894881675058,44.1709243455534,2017-07-01,1.01754949038937,2017,7,3
161527,-70.0891131675058,44.1709243455534,2017-07-01,-0.514336729566276,2017,7,2
161528,-70.0887381675058,44.1709243455534,2017-07-01,-0.696877436627798,2017,7,2
161529,-70.0883631675058,44.1709243455534,2017-07-01,-0.266735424774026,2017,7,2
161530,-70.0879881675058,44.1709243455534,2017-07-01,3.5844103619938,2017,7,4
161531,-70.0876131675058,44.1709243455534,2017-07-01,21.8833372006755,2017,7,4
161532,-70.0872381675058,44.1709243455534,2017-07-01,21.6463741340813,2017,7,4
161533,-70.0868631675058,44.1709243455534,2017-07-01,19.2155109542696,2017,7,4
161534,-70.0909881675058,44.1706543455534,2017-07-01,3.74324385525482,2017,7,4
161535,-70.0906131675058,44.1706543455534,2017-07-01,3.52641969536612,2017,7,4
161536,-70.0902381675058,44.1706543455534,2017-07-01,0.468810276337812,2017,7,2
161537,-70.0898631675058,44.1706543455534,2017-07-01,-0.574611717770678,2017,7,2
161538,-70.0894881675058,44.1706543455534,2017-07-01,-0.776544360103302,2017,7,2
161539,-70.0891131675058,44.1706543455534,2017-07-01,-0.997095472273617,2017,7,2
161540,-70.0887381675058,44.1706543455534,2017-07-01,-1.05232200439975,2017,7,1
161541,-70.0883631675058,44.1706543455534,2017-07-01,-0.863216768363484,2017,7,2
161542,-70.0879881675058,44.1706543455534,2017-07-01,0.948938523720803,2017,7,2
161543,-70.0876131675058,44.1706543455534,2017-07-01,8.29130882683472,2017,7,4
161544,-70.0872381675058,44.1706543455534,2017-07-01,9.62264822155026,2017,7,4
